id_realizado,campanha,veiculo,data,investimento,impressoes,cliques,id_bloco,no_pacing
350,Inauguracao Cristal,Meta Ads,2023-09-01,536.85,274706,255,,False
351,Inauguracao Cristal,Tiktok Ads,2023-09-01,102.09,52383,92,,False
352,Inauguracao Cristal,Meta Ads,2023-09-02,1304.41,599011,670,,False
353,Inauguracao Cristal,Tiktok Ads,2023-09-02,210.79,103355,191,,False
354,Inauguracao Cristal,Meta Ads,2023-09-03,1282.49,625555,785,,False
355,Inauguracao Cristal,Tiktok Ads,2023-09-03,213.95,92219,167,,False
356,Inauguracao Cristal,Meta Ads,2023-09-04,1179.38,620157,695,,False
357,Inauguracao Cristal,Tiktok Ads,2023-09-04,218.19,84071,164,,False
358,Inauguracao Cristal,Meta Ads,2023-09-05,955.28,482277,506,,False
359,Inauguracao Cristal,Tiktok Ads,2023-09-05,208.95,97024,176,,False
360,Inauguracao Cristal,Meta Ads,2023-09-06,1177.57,538353,626,,False
361,Inauguracao Cristal,Tiktok Ads,2023-09-06,215.27,97064,154,,False
362,Inauguracao Cristal,Meta Ads,2023-09-07,1230.82,585669,642,,False
363,Inauguracao Cristal,Tiktok Ads,2023-09-07,209.83,93284,164,,False
364,Inauguracao Cristal,Meta Ads,2023-09-08,1179.8,609542,670,,False
365,Inauguracao Cristal,Tiktok Ads,2023-09-08,213.33,91699,162,,False
366,Inauguracao Cristal,Meta Ads,2023-09-09,1215.28,617615,657,,False
367,Inauguracao Cristal,Tiktok Ads,2023-09-09,212.59,90777,185,,False
368,Inauguracao Cristal,Meta Ads,2023-09-10,1286.43,649842,719,,False
369,Inauguracao Cristal,Tiktok Ads,2023-09-10,213.86,92795,193,,False
370,Inauguracao Cristal,Meta Ads,2023-09-11,1194.03,628820,685,,False
371,Inauguracao Cristal,Tiktok Ads,2023-09-11,213.46,98404,155,,False
372,Inauguracao Cristal,Meta Ads,2023-09-12,1171.24,579340,639,,False
373,Inauguracao Cristal,Tiktok Ads,2023-09-12,213.86,106642,178,,False
374,Inauguracao Cristal,Meta Ads,2023-09-13,1123.19,527291,569,,False
375,Inauguracao Cristal,Tiktok Ads,2023-09-13,209.61,105193,179,,False
376,Inauguracao Cristal,Meta Ads,2023-09-14,1189.54,524366,528,,False
377,Inauguracao Cristal,Tiktok Ads,2023-09-14,212.2,103435,201,,False
378,Inauguracao Cristal,Meta Ads,2023-09-15,1200.78,522852,535,,False
379,Inauguracao Cristal,Tiktok Ads,2023-09-15,208.16,94237,167,,False
380,Inauguracao Cristal,Meta Ads,2023-09-16,1270.91,561131,534,,False
381,Inauguracao Cristal,Tiktok Ads,2023-09-16,208.19,94547,176,,False
382,Inauguracao Cristal,Meta Ads,2023-09-17,1305.41,602066,646,,False
383,Inauguracao Cristal,Tiktok Ads,2023-09-17,212.81,98088,211,,False
384,Inauguracao Cristal,Meta Ads,2023-09-18,1163.79,562854,628,,False
385,Inauguracao Cristal,Tiktok Ads,2023-09-18,207.38,93071,180,,False
386,Inauguracao Cristal,Meta Ads,2023-09-19,1182.13,555852,561,,False
387,Inauguracao Cristal,Tiktok Ads,2023-09-19,210.75,90394,159,,False
388,Inauguracao Cristal,Meta Ads,2023-09-20,1143.75,501989,467,,False
389,Inauguracao Cristal,Tiktok Ads,2023-09-20,208.08,88614,175,,False
390,Inauguracao Cristal,Meta Ads,2023-09-21,1233.95,539422,572,,False
391,Inauguracao Cristal,Tiktok Ads,2023-09-21,208.68,85960,156,,False
392,Inauguracao Cristal,Meta Ads,2023-09-22,1118.0,476326,472,,False
393,Inauguracao Cristal,Tiktok Ads,2023-09-22,206.96,80425,159,,False
394,Inauguracao Cristal,Meta Ads,2023-09-23,1264.36,519011,515,,False
395,Inauguracao Cristal,Tiktok Ads,2023-09-23,202.22,82809,156,,False
396,Inauguracao Cristal,Meta Ads,2023-09-24,1246.69,513235,524,,False
397,Inauguracao Cristal,Tiktok Ads,2023-09-24,208.09,86872,182,,False
398,Inauguracao Cristal,Meta Ads,2023-09-25,1168.99,494598,512,,False
399,Inauguracao Cristal,Tiktok Ads,2023-09-25,208.56,76921,142,,False
400,Inauguracao Cristal,Meta Ads,2023-09-26,1220.21,503205,475,,False
401,Inauguracao Cristal,Tiktok Ads,2023-09-26,202.32,75866,141,,False
402,Inauguracao Cristal,Meta Ads,2023-09-27,1166.72,473258,474,,False
403,Inauguracao Cristal,Tiktok Ads,2023-09-27,204.74,75476,147,,False
404,Inauguracao Cristal,Meta Ads,2023-09-28,1171.26,457403,351,,False
405,Inauguracao Cristal,Tiktok Ads,2023-09-28,204.76,73582,148,,False
406,Inauguracao Cristal,Meta Ads,2023-09-29,656.95,256283,213,,False
407,Inauguracao Cristal,Tiktok Ads,2023-09-29,201.22,70244,137,,False
408,Inauguracao Cristal,Tiktok Ads,2023-09-30,189.1,74617,151,,False
409,Inauguracao Cristal,Youtube Ads,2023-09-01,718.8688,47078,162,,False
410,Inauguracao Cristal,Youtube Ads,2023-09-02,1560.1849,130167,302,,False
411,Inauguracao Cristal,Youtube Ads,2023-09-03,1558.4052,143386,705,,False
412,Inauguracao Cristal,Youtube Ads,2023-09-04,1557.7401,141407,705,,False
413,Inauguracao Cristal,Youtube Ads,2023-09-05,922.5588,85296,460,,False
414,Inauguracao Cristal,Youtube Ads,2023-09-06,628.4241,43111,141,,False
415,Inauguracao Cristal,Youtube Ads,2023-09-07,1587.5606,190816,615,,False
416,Inauguracao Cristal,Youtube Ads,2023-09-08,1627.2812,212525,855,,False
417,Inauguracao Cristal,Youtube Ads,2023-09-09,1627.7004,218086,800,,False
418,Inauguracao Cristal,Youtube Ads,2023-09-10,1628.4406,221745,794,,False
419,Inauguracao Cristal,Youtube Ads,2023-09-11,1627.0335,205425,917,,False
420,Inauguracao Cristal,Youtube Ads,2023-09-12,1093.4562,136598,619,,False
421,Inauguracao Cristal,Youtube Ads,2023-09-13,380.6212,52974,158,,False
422,Inauguracao Cristal,Youtube Ads,2023-09-14,381.021,56248,186,,False
423,Inauguracao Cristal,Youtube Ads,2023-09-15,381.7155,56478,178,,False
424,Inauguracao Cristal,Youtube Ads,2023-09-16,381.4104,53081,142,,False
425,Inauguracao Cristal,Youtube Ads,2023-09-17,380.6616,55601,162,,False
426,Inauguracao Cristal,Youtube Ads,2023-09-18,381.849,54311,187,,False
427,Inauguracao Cristal,Youtube Ads,2023-09-19,379.3313,43903,176,,False
428,Inauguracao Cristal,Youtube Ads,2023-09-20,380.8618,53121,189,,False
429,Inauguracao Cristal,Youtube Ads,2023-09-21,382.684,50766,160,,False
430,Inauguracao Cristal,Youtube Ads,2023-09-22,381.8304,49478,144,,False
431,Inauguracao Cristal,Youtube Ads,2023-09-23,382.4577,51275,161,,False
432,Inauguracao Cristal,Youtube Ads,2023-09-24,382.7192,51984,144,,False
433,Inauguracao Cristal,Youtube Ads,2023-09-25,381.8681,52912,172,,False
434,Inauguracao Cristal,Youtube Ads,2023-09-26,382.0057,49270,167,,False
435,Inauguracao Cristal,Youtube Ads,2023-09-27,383.1418,49417,178,,False
436,Inauguracao Cristal,Youtube Ads,2023-09-28,382.623,51157,195,,False
437,Inauguracao Cristal,Youtube Ads,2023-09-29,383.2796,52294,161,,False
438,Inauguracao Cristal,Youtube Ads,2023-09-30,384.5359,51419,201,,False
439,Inauguracao Cristal,Tiktok Ads,2023-10-01,220.9,143758,346,,False
440,Inauguracao Cristal,Meta Ads,2023-10-02,133.56,62266,51,,False
441,Inauguracao Cristal,Tiktok Ads,2023-10-02,232.5,125259,283,,False
442,Inauguracao Cristal,Meta Ads,2023-10-03,1276.78,505080,580,,False
443,Inauguracao Cristal,Tiktok Ads,2023-10-03,230.86,108531,233,,False
444,Inauguracao Cristal,Meta Ads,2023-10-04,1264.27,545199,674,,False
445,Inauguracao Cristal,Tiktok Ads,2023-10-04,232.41,118776,238,,False
446,Inauguracao Cristal,Meta Ads,2023-10-05,1238.34,529755,566,,False
447,Inauguracao Cristal,Tiktok Ads,2023-10-05,230.36,117111,239,,False
448,Inauguracao Cristal,Meta Ads,2023-10-06,1157.51,486482,480,,False
449,Inauguracao Cristal,Tiktok Ads,2023-10-06,228.06,105173,234,,False
450,Inauguracao Cristal,Meta Ads,2023-10-07,1366.41,541900,421,,False
451,Inauguracao Cristal,Tiktok Ads,2023-10-07,227.12,112381,257,,False
452,Inauguracao Cristal,Meta Ads,2023-10-08,1409.61,581062,515,,False
453,Inauguracao Cristal,Tiktok Ads,2023-10-08,230.04,119756,257,,False
454,Inauguracao Cristal,Meta Ads,2023-10-09,1182.42,506471,466,,False
455,Inauguracao Cristal,Tiktok Ads,2023-10-09,230.01,104777,245,,False
456,Inauguracao Cristal,Meta Ads,2023-10-10,1339.55,518378,471,,False
457,Inauguracao Cristal,Tiktok Ads,2023-10-10,229.76,97971,245,,False
458,Inauguracao Cristal,Meta Ads,2023-10-11,1298.27,524459,449,,False
459,Inauguracao Cristal,Tiktok Ads,2023-10-11,229.42,99635,195,,False
460,Inauguracao Cristal,Meta Ads,2023-10-12,1311.72,553420,542,,False
461,Inauguracao Cristal,Tiktok Ads,2023-10-12,227.26,103511,226,,False
462,Inauguracao Cristal,Meta Ads,2023-10-13,1243.99,542211,449,,False
463,Inauguracao Cristal,Tiktok Ads,2023-10-13,228.58,100255,203,,False
464,Inauguracao Cristal,Meta Ads,2023-10-14,1330.38,562332,524,,False
465,Inauguracao Cristal,Tiktok Ads,2023-10-14,227.68,100301,238,,False
466,Inauguracao Cristal,Meta Ads,2023-10-15,1018.29,440769,385,,False
467,Inauguracao Cristal,Tiktok Ads,2023-10-15,230.02,112123,234,,False
468,Inauguracao Cristal,Meta Ads,2023-10-16,1244.97,523873,525,,False
469,Inauguracao Cristal,Tiktok Ads,2023-10-16,230.18,113943,235,,False
470,Inauguracao Cristal,Meta Ads,2023-10-17,1282.11,516381,473,,False
471,Inauguracao Cristal,Tiktok Ads,2023-10-17,229.11,106235,229,,False
472,Inauguracao Cristal,Meta Ads,2023-10-18,1290.11,465593,446,,False
473,Inauguracao Cristal,Tiktok Ads,2023-10-18,234.41,111696,237,,False
474,Inauguracao Cristal,Meta Ads,2023-10-19,1324.44,505274,418,,False
475,Inauguracao Cristal,Tiktok Ads,2023-10-19,230.33,99623,183,,False
476,Inauguracao Cristal,Meta Ads,2023-10-20,1251.5500000000002,487411,467,,False
477,Inauguracao Cristal,Tiktok Ads,2023-10-20,227.85,89001,175,,False
478,Inauguracao Cristal,Meta Ads,2023-10-21,1383.62,525990,497,,False
479,Inauguracao Cristal,Tiktok Ads,2023-10-21,225.45,88476,203,,False
480,Inauguracao Cristal,Meta Ads,2023-10-22,228.96,93167,106,,False
481,Inauguracao Cristal,Tiktok Ads,2023-10-22,228.95,91098,207,,False
482,Inauguracao Cristal,Meta Ads,2023-10-23,1026.47,444587,391,,False
483,Inauguracao Cristal,Tiktok Ads,2023-10-23,227.31,92847,178,,False
484,Inauguracao Cristal,Meta Ads,2023-10-24,1450.12,570201,529,,False
485,Inauguracao Cristal,Tiktok Ads,2023-10-24,230.0,90132,164,,False
486,Inauguracao Cristal,Meta Ads,2023-10-25,1460.75,602160,467,,False
487,Inauguracao Cristal,Tiktok Ads,2023-10-25,225.22,90271,148,,False
488,Inauguracao Cristal,Meta Ads,2023-10-26,1443.78,641394,471,,False
489,Inauguracao Cristal,Tiktok Ads,2023-10-26,233.19,107906,201,,False
490,Inauguracao Cristal,Meta Ads,2023-10-27,1424.15,625264,499,,False
491,Inauguracao Cristal,Tiktok Ads,2023-10-27,222.52,95716,183,,False
492,Inauguracao Cristal,Meta Ads,2023-10-28,1582.2399999999998,705367,589,,False
493,Inauguracao Cristal,Tiktok Ads,2023-10-28,216.04,92985,162,,False
494,Inauguracao Cristal,Meta Ads,2023-10-29,1614.07,760358,627,,False
495,Inauguracao Cristal,Tiktok Ads,2023-10-29,221.23,97105,208,,False
496,Inauguracao Cristal,Meta Ads,2023-10-30,1368.4900000000002,673392,559,,False
497,Inauguracao Cristal,Tiktok Ads,2023-10-30,218.25,90330,164,,False
498,Inauguracao Cristal,Meta Ads,2023-10-31,1453.0500000000002,688836,549,,False
499,Inauguracao Cristal,Tiktok Ads,2023-10-31,204.98,83513,161,,False
500,Inauguracao Cristal,Youtube Ads,2023-10-02,734.9387,56630,166,,False
501,Inauguracao Cristal,Youtube Ads,2023-10-03,766.09,98354,311,,False
502,Inauguracao Cristal,Youtube Ads,2023-10-04,767.298,102684,393,,False
503,Inauguracao Cristal,Youtube Ads,2023-10-05,765.9947,101693,308,,False
504,Inauguracao Cristal,Youtube Ads,2023-10-06,766.8615,98659,344,,False
505,Inauguracao Cristal,Youtube Ads,2023-10-07,766.3642,102986,463,,False
506,Inauguracao Cristal,Youtube Ads,2023-10-08,768.696,105016,475,,False
507,Inauguracao Cristal,Youtube Ads,2023-10-09,766.6392,97223,463,,False
508,Inauguracao Cristal,Youtube Ads,2023-10-10,767.2699,95657,382,,False
509,Inauguracao Cristal,Youtube Ads,2023-10-11,767.4428,96298,371,,False
510,Inauguracao Cristal,Youtube Ads,2023-10-12,764.0802,118272,256,,False
511,Inauguracao Cristal,Youtube Ads,2023-10-13,768.678,123580,273,,False
512,Inauguracao Cristal,Youtube Ads,2023-10-14,768.2909999999999,113574,252,,False
513,Inauguracao Cristal,Youtube Ads,2023-10-15,768.1976,116632,224,,False
514,Inauguracao Cristal,Youtube Ads,2023-10-16,765.2843,117136,279,,False
515,Inauguracao Cristal,Youtube Ads,2023-10-17,769.097,111657,249,,False
516,Inauguracao Cristal,Youtube Ads,2023-10-18,767.0892,109803,218,,False
517,Inauguracao Cristal,Youtube Ads,2023-10-19,768.8359,112209,209,,False
518,Inauguracao Cristal,Youtube Ads,2023-10-20,769.3497,109501,227,,False
519,Inauguracao Cristal,Youtube Ads,2023-10-21,767.9952,115723,232,,False
520,Inauguracao Cristal,Youtube Ads,2023-10-22,768.0735,115343,242,,False
521,Inauguracao Cristal,Youtube Ads,2023-10-23,768.5905,116373,228,,False
522,Inauguracao Cristal,Youtube Ads,2023-10-24,769.0643,110529,242,,False
523,Inauguracao Cristal,Youtube Ads,2023-10-25,768.2341,109299,234,,False
524,Inauguracao Cristal,Youtube Ads,2023-10-26,768.5464,112910,231,,False
525,Inauguracao Cristal,Youtube Ads,2023-10-27,769.5912000000001,111662,233,,False
526,Inauguracao Cristal,Youtube Ads,2023-10-28,770.963,109844,206,,False
527,Inauguracao Cristal,Youtube Ads,2023-10-29,766.5258,118500,243,,False
528,Inauguracao Cristal,Youtube Ads,2023-10-30,773.9177999999999,114001,228,,False
529,Inauguracao Cristal,Youtube Ads,2023-10-31,774.0207,111051,271,,False
530,Inauguracao Cristal,Meta Ads,2023-11-01,1415.5099999999998,637306,544,,False
531,Inauguracao Cristal,Tiktok Ads,2023-11-01,222.11,129899,254,,False
532,Inauguracao Cristal,Meta Ads,2023-11-02,1564.46,757377,746,,False
533,Inauguracao Cristal,Tiktok Ads,2023-11-02,210.28,111005,231,,False
534,Inauguracao Cristal,Meta Ads,2023-11-03,1535.62,745721,632,,False
535,Inauguracao Cristal,Tiktok Ads,2023-11-03,218.19,102864,194,,False
536,Inauguracao Cristal,Meta Ads,2023-11-04,1662.32,822164,746,,False
537,Inauguracao Cristal,Tiktok Ads,2023-11-04,217.82,109302,228,,False
538,Inauguracao Cristal,Meta Ads,2023-11-05,1647.0700000000002,844304,817,,False
539,Inauguracao Cristal,Tiktok Ads,2023-11-05,219.28,114334,210,,False
540,Inauguracao Cristal,Meta Ads,2023-11-06,1360.12,705982,573,,False
541,Inauguracao Cristal,Tiktok Ads,2023-11-06,213.39,91185,177,,False
542,Inauguracao Cristal,Meta Ads,2023-11-07,1478.5199999999998,718838,592,,False
543,Inauguracao Cristal,Tiktok Ads,2023-11-07,221.28,86969,158,,False
544,Inauguracao Cristal,Meta Ads,2023-11-08,1408.7999999999995,678964,550,,False
545,Inauguracao Cristal,Tiktok Ads,2023-11-08,214.33,91907,156,,False
546,Inauguracao Cristal,Meta Ads,2023-11-09,1462.86,680959,536,,False
547,Inauguracao Cristal,Tiktok Ads,2023-11-09,213.76,93055,166,,False
548,Inauguracao Cristal,Meta Ads,2023-11-10,1451.37,680748,527,,False
549,Inauguracao Cristal,Tiktok Ads,2023-11-10,215.8,92136,145,,False
550,Inauguracao Cristal,Meta Ads,2023-11-11,1601.17,731321,614,,False
551,Inauguracao Cristal,Tiktok Ads,2023-11-11,209.86,94223,175,,False
552,Inauguracao Cristal,Meta Ads,2023-11-12,1673.87,782546,727,,False
553,Inauguracao Cristal,Tiktok Ads,2023-11-12,212.7,101249,205,,False
554,Inauguracao Cristal,Meta Ads,2023-11-13,1538.16,763512,667,,False
555,Inauguracao Cristal,Tiktok Ads,2023-11-13,197.7,93090,190,,False
556,Inauguracao Cristal,Youtube Ads,2023-11-01,1325.556,111392,46,,False
557,Inauguracao Cristal,Youtube Ads,2023-11-02,1319.6046,171341,85,,False
558,Inauguracao Cristal,Youtube Ads,2023-11-03,1327.3124,157055,17,,False
559,Inauguracao Cristal,Youtube Ads,2023-11-04,1326.8961,132662,5,,False
560,Inauguracao Cristal,Youtube Ads,2023-11-05,1327.3944,128452,11,,False
561,Inauguracao Cristal,Youtube Ads,2023-11-06,1327.9405,129099,59,,False
562,Inauguracao Cristal,Youtube Ads,2023-11-07,1328.4502,134085,4,,False
563,Inauguracao Cristal,Youtube Ads,2023-11-08,1327.9598,120822,32,,False
564,Inauguracao Cristal,Youtube Ads,2023-11-09,1328.2325999999998,118666,57,,False
565,Inauguracao Cristal,Youtube Ads,2023-11-10,1327.3392,124416,38,,False
566,Inauguracao Cristal,Youtube Ads,2023-11-11,1326.7034,113634,112,,False
567,Inauguracao Cristal,Youtube Ads,2023-11-12,1327.8223,117549,143,,False
568,Inauguracao Cristal,Youtube Ads,2023-11-13,1329.2524,119640,119,,False
569,Inauguracao Cristal,Tiktok Ads,2023-11-01,44.99,14852,36,,False
570,Inauguracao Cristal,Tiktok Ads,2023-11-02,96.19,36963,84,,False
571,Inauguracao Cristal,Tiktok Ads,2023-11-03,95.81,35221,97,,False
572,Inauguracao Cristal,Tiktok Ads,2023-11-04,95.66,32104,76,,False
573,Inauguracao Cristal,Tiktok Ads,2023-11-05,95.88,36548,82,,False
574,Inauguracao Cristal,Tiktok Ads,2023-11-06,213.59,69902,156,,False
575,Inauguracao Cristal,Tiktok Ads,2023-11-07,310.12,88512,187,,False
576,Inauguracao Cristal,Tiktok Ads,2023-11-08,307.21000000000004,84942,180,,False
577,Inauguracao Cristal,Tiktok Ads,2023-11-09,314.11,81698,178,,False
578,Inauguracao Cristal,Tiktok Ads,2023-11-10,304.16,73976,138,,False
579,Inauguracao Cristal,Tiktok Ads,2023-11-11,304.78,81170,203,,False
580,Inauguracao Cristal,Tiktok Ads,2023-11-12,314.14,92105,227,,False
581,Inauguracao Cristal,Tiktok Ads,2023-11-13,289.86,78529,195,,False
582,Inauguracao Cristal,Meta Ads,2023-11-14,175.38,7110,94,,False
583,Inauguracao Cristal,Meta Ads,2023-11-15,168.39,1692,34,,False
584,Inauguracao Cristal,Meta Ads,2023-11-16,105.76,613,12,,False
585,Inauguracao Cristal,Meta Ads,2023-11-17,47.47,255,5,,False
586,Inauguracao Cristal,Meta Ads,2023-11-18,24.61,175,4,,False
587,Inauguracao Cristal,Meta Ads,2023-11-19,19.52,129,4,,False
588,Inauguracao Cristal,Meta Ads,2023-11-20,26.68,222,4,,False
589,Inauguracao Cristal,Meta Ads,2023-11-21,228.23,6090,38,,False
590,Inauguracao Cristal,Meta Ads,2023-11-22,196.53,2419,42,,False
591,Inauguracao Cristal,Meta Ads,2023-11-23,173.35000000000002,1149,13,,False
592,Inauguracao Cristal,Meta Ads,2023-11-24,115.0,742,11,,False
593,Inauguracao Cristal,Meta Ads,2023-11-25,76.65,580,11,,False
594,Inauguracao Cristal,Meta Ads,2023-11-26,63.98,583,9,,False
595,Inauguracao Cristal,Meta Ads,2023-11-27,70.24,705,10,,False
596,Inauguracao Cristal,Meta Ads,2023-11-28,278.44,5075,41,,False
597,Inauguracao Cristal,Meta Ads,2023-11-29,472.67,64129,88,,False
598,Inauguracao Cristal,Meta Ads,2023-11-30,4357.1,703634,1105,,False
599,Inauguracao Cristal,Youtube Ads,2023-11-14,3.893,159,1,,False
600,Inauguracao Cristal,Youtube Ads,2023-11-15,23.481,689,0,,False
601,Inauguracao Cristal,Youtube Ads,2023-11-16,43.1294,973,2,,False
602,Inauguracao Cristal,Youtube Ads,2023-11-17,58.974900000000005,1324,2,,False
603,Inauguracao Cristal,Youtube Ads,2023-11-18,57.0721,1365,8,,False
604,Inauguracao Cristal,Youtube Ads,2023-11-19,48.1644,1197,1,,False
605,Feira de Santana,Meta Ads,2024-06-03,126.11,87609,71,11,True
606,Feira de Santana,Meta Ads,2024-06-04,362.33,196462,165,11,True
607,Feira de Santana,Meta Ads,2024-06-05,376.13,197732,171,11,True
608,Feira de Santana,Meta Ads,2024-06-06,325.22,171558,144,11,True
609,Feira de Santana,Meta Ads,2024-06-07,373.49,194766,157,11,True
610,Feira de Santana,Meta Ads,2024-06-08,400.18,207867,160,11,True
611,Feira de Santana,Meta Ads,2024-06-09,396.97,213585,195,11,True
612,Feira de Santana,Meta Ads,2024-06-10,359.75,200452,150,11,True
613,Feira de Santana,Meta Ads,2024-06-11,359.05,188777,147,11,True
614,Feira de Santana,Meta Ads,2024-06-12,372.17,207550,171,11,True
615,Feira de Santana,Meta Ads,2024-06-13,342.68,187747,140,11,True
616,Feira de Santana,Meta Ads,2024-06-14,344.47,174793,155,11,True
617,Feira de Santana,Meta Ads,2024-06-15,371.48,178580,156,11,True
618,Feira de Santana,Meta Ads,2024-06-16,386.59,185747,159,11,True
619,Feira de Santana,Meta Ads,2024-06-17,357.69,169225,175,11,True
620,Feira de Santana,Meta Ads,2024-06-18,364.49,171702,143,11,True
621,Feira de Santana,Meta Ads,2024-06-19,368.72,163095,156,11,True
622,Feira de Santana,Meta Ads,2024-06-20,368.99,167908,123,11,True
623,Feira de Santana,Meta Ads,2024-06-21,354.03000000000003,158536,133,11,True
624,Feira de Santana,Meta Ads,2024-06-22,378.25,167675,153,11,True
625,Feira de Santana,Meta Ads,2024-06-23,401.62,175829,167,11,True
626,Feira de Santana,Meta Ads,2024-06-24,357.9,163964,161,11,True
627,Feira de Santana,Meta Ads,2024-06-25,354.47,155459,145,11,True
628,Feira de Santana,Meta Ads,2024-06-26,368.63,142040,104,11,True
629,Feira de Santana,Meta Ads,2024-06-27,380.14,140373,120,11,True
630,Feira de Santana,Meta Ads,2024-06-28,388.52,143928,136,11,True
631,Feira de Santana,Meta Ads,2024-06-29,397.02,148907,124,11,True
632,Feira de Santana,Meta Ads,2024-06-30,407.71,163266,147,11,True
633,Feira de Santana,Meta Ads,2024-07-01,293.87,157770,113,12,True
634,Feira de Santana,Meta Ads,2024-07-02,430.76,213408,183,12,True
635,Feira de Santana,Meta Ads,2024-07-03,429.3,209846,133,12,True
636,Feira de Santana,Meta Ads,2024-07-04,421.27,204464,145,12,True
637,Feira de Santana,Meta Ads,2024-07-05,410.89,186170,131,12,True
638,Feira de Santana,Meta Ads,2024-07-06,457.87,196545,136,12,True
639,Feira de Santana,Meta Ads,2024-07-07,476.16,203213,178,12,True
640,Feira de Santana,Meta Ads,2024-07-08,452.03,198995,174,12,True
641,Feira de Santana,Meta Ads,2024-07-09,456.44,211129,134,12,True
642,Feira de Santana,Meta Ads,2024-07-10,416.43,184754,131,12,True
643,Feira de Santana,Meta Ads,2024-07-11,410.06,164399,105,12,True
644,Feira de Santana,Meta Ads,2024-07-12,441.92,189912,148,12,True
645,Feira de Santana,Meta Ads,2024-07-13,458.41,213039,172,12,True
646,Feira de Santana,Meta Ads,2024-07-14,469.56000000000006,217776,186,12,True
