entrega_id,campaign_name,Campanha,Veiculo,campanha_veiculo,Modalidade,Objetivo,Publico,data,investimento_realizado,impressoes_realizadas,cliques_realizados,dentro_do_plano,motivo_fora
155,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-01,459.51,213035,164,False,campanha sem plano
156,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-01,237.33,123982,189,False,campanha sem plano
157,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-02,885.45,354106,238,False,campanha sem plano
158,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-02,489.77,244527,401,False,campanha sem plano
159,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-03,913.12,380995,322,False,campanha sem plano
160,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-03,488.25,221229,327,False,campanha sem plano
161,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-04,825.05,355532,277,False,campanha sem plano
162,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-04,500.67,201730,307,False,campanha sem plano
163,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-05,827.12,361882,281,False,campanha sem plano
164,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-05,482.49,234990,334,False,campanha sem plano
165,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-06,774.0,328818,252,False,campanha sem plano
166,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-06,497.94,237554,372,False,campanha sem plano
167,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-07,821.44,356117,245,False,campanha sem plano
168,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-07,484.68,221857,369,False,campanha sem plano
169,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-08,669.93,312608,237,False,campanha sem plano
170,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-08,490.83,217308,385,False,campanha sem plano
171,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-09,668.48,331381,230,False,campanha sem plano
172,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-09,487.59,216543,354,False,campanha sem plano
173,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-10,673.67,336409,249,False,campanha sem plano
174,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-10,485.39,228053,337,False,campanha sem plano
175,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-11,620.22,310267,240,False,campanha sem plano
176,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-11,246.59,142532,168,False,campanha sem plano
177,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-12,640.03,304380,230,False,campanha sem plano
178,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-12,168.6,112108,137,False,campanha sem plano
179,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-13,593.63,271792,220,False,campanha sem plano
180,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-13,167.22,106961,146,False,campanha sem plano
181,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-14,615.6299999999999,268319,220,False,campanha sem plano
182,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-14,169.54,101553,132,False,campanha sem plano
183,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-15,620.06,266882,184,False,campanha sem plano
184,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-15,163.72,89624,108,False,campanha sem plano
185,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-16,664.67,290571,235,False,campanha sem plano
186,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-16,165.23,95074,141,False,campanha sem plano
187,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-17,685.98,310725,247,False,campanha sem plano
188,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-17,166.29,105172,152,False,campanha sem plano
189,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-18,607.03,279531,172,False,campanha sem plano
190,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-18,164.8,99722,145,False,campanha sem plano
191,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-19,620.0899999999999,277767,200,False,campanha sem plano
192,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-19,167.71,92319,120,False,campanha sem plano
193,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-20,605.4000000000001,258002,151,False,campanha sem plano
194,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-20,164.1,93095,118,False,campanha sem plano
195,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-21,637.8599999999999,265417,169,False,campanha sem plano
196,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-21,163.31,88912,105,False,campanha sem plano
197,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-22,592.68,244249,159,False,campanha sem plano
198,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-22,162.53,83654,119,False,campanha sem plano
199,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-23,656.42,265447,183,False,campanha sem plano
200,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-23,162.12,89922,152,False,campanha sem plano
201,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-24,682.06,284106,207,False,campanha sem plano
202,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-24,163.52,97625,130,False,campanha sem plano
203,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-25,595.04,252366,177,False,campanha sem plano
204,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-25,162.27,89934,147,False,campanha sem plano
205,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-26,630.12,258686,160,False,campanha sem plano
206,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-26,160.8,84452,104,False,campanha sem plano
207,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-27,604.23,242636,169,False,campanha sem plano
208,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-27,163.01,85647,106,False,campanha sem plano
209,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-28,611.21,239719,154,False,campanha sem plano
210,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-28,162.08,82481,121,False,campanha sem plano
211,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Meta Ads,Inauguracao Barra | Meta Ads,Inauguracao,Alcance,Nao Socios,2023-09-29,331.27,130017,74,False,campanha sem plano
212,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-29,160.69,77036,94,False,campanha sem plano
213,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,Tiktok Ads,Inauguracao Barra | Tiktok Ads,Inauguracao,Alcance,Nao Socios,2023-09-30,150.93,83986,130,False,campanha sem plano
214,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-01,286.1386,17411,82,False,campanha sem plano
215,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-02,613.4697,56744,181,False,campanha sem plano
216,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-03,613.7949,60557,298,False,campanha sem plano
217,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-04,612.6656,57780,250,False,campanha sem plano
218,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-05,611.7555,55067,250,False,campanha sem plano
219,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-06,613.0923,54918,260,False,campanha sem plano
220,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-07,614.0677000000001,55481,265,False,campanha sem plano
221,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-08,598.6353,54184,306,False,campanha sem plano
222,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-09,609.1777999999999,55072,295,False,campanha sem plano
223,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-10,613.8981,56731,310,False,campanha sem plano
224,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-11,459.8254,41571,205,False,campanha sem plano
225,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-12,460.0328,39609,200,False,campanha sem plano
226,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-13,460.0917,38057,184,False,campanha sem plano
227,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-14,459.9486,37537,200,False,campanha sem plano
228,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-15,459.8015,36285,180,False,campanha sem plano
229,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-16,460.0417,39161,203,False,campanha sem plano
230,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-17,459.9573,36607,185,False,campanha sem plano
231,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-18,460.1272,38131,166,False,campanha sem plano
232,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-19,460.313,31523,132,False,campanha sem plano
233,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-20,460.6183,38107,153,False,campanha sem plano
234,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-21,460.5768000000001,38903,158,False,campanha sem plano
235,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-22,460.416,38163,152,False,campanha sem plano
236,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-23,460.8574,39262,163,False,campanha sem plano
237,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-24,461.0239,40994,175,False,campanha sem plano
238,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-25,460.3627,40712,160,False,campanha sem plano
239,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-26,461.2736,37698,159,False,campanha sem plano
240,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,Youtube Ads,Inauguracao Barra | Youtube Ads,Inauguracao,Alcance,Nao Socios,2023-09-27,461.6705,35560,154,False,campanha sem plano
