Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,real_id
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,240,2023-09-11,,,,310267,620.22,Inauguracao,Alcance,Nao Socios,Meta Ads,130
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,168,2023-09-11,,,,142532,246.59,Inauguracao,Alcance,Nao Socios,Tiktok Ads,131
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,230,2023-09-12,,,,304380,640.03,Inauguracao,Alcance,Nao Socios,Meta Ads,132
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,137,2023-09-12,,,,112108,168.6,Inauguracao,Alcance,Nao Socios,Tiktok Ads,133
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,220,2023-09-13,,,,271792,593.63,Inauguracao,Alcance,Nao Socios,Meta Ads,134
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,146,2023-09-13,,,,106961,167.22,Inauguracao,Alcance,Nao Socios,Tiktok Ads,135
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,220,2023-09-14,,,,268319,615.6299999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,136
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,132,2023-09-14,,,,101553,169.54,Inauguracao,Alcance,Nao Socios,Tiktok Ads,137
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,184,2023-09-15,,,,266882,620.06,Inauguracao,Alcance,Nao Socios,Meta Ads,138
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,108,2023-09-15,,,,89624,163.72,Inauguracao,Alcance,Nao Socios,Tiktok Ads,139
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,235,2023-09-16,,,,290571,664.67,Inauguracao,Alcance,Nao Socios,Meta Ads,140
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,141,2023-09-16,,,,95074,165.23,Inauguracao,Alcance,Nao Socios,Tiktok Ads,141
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,247,2023-09-17,,,,310725,685.98,Inauguracao,Alcance,Nao Socios,Meta Ads,142
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,152,2023-09-17,,,,105172,166.29,Inauguracao,Alcance,Nao Socios,Tiktok Ads,143
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,172,2023-09-18,,,,279531,607.03,Inauguracao,Alcance,Nao Socios,Meta Ads,144
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,145,2023-09-18,,,,99722,164.8,Inauguracao,Alcance,Nao Socios,Tiktok Ads,145
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,200,2023-09-19,,,,277767,620.0899999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,146
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,120,2023-09-19,,,,92319,167.71,Inauguracao,Alcance,Nao Socios,Tiktok Ads,147
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,151,2023-09-20,,,,258002,605.4000000000001,Inauguracao,Alcance,Nao Socios,Meta Ads,148
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,118,2023-09-20,,,,93095,164.1,Inauguracao,Alcance,Nao Socios,Tiktok Ads,149
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,169,2023-09-21,,,,265417,637.8599999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,150
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,105,2023-09-21,,,,88912,163.31,Inauguracao,Alcance,Nao Socios,Tiktok Ads,151
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,159,2023-09-22,,,,244249,592.68,Inauguracao,Alcance,Nao Socios,Meta Ads,152
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,119,2023-09-22,,,,83654,162.53,Inauguracao,Alcance,Nao Socios,Tiktok Ads,153
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,183,2023-09-23,,,,265447,656.42,Inauguracao,Alcance,Nao Socios,Meta Ads,154
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,152,2023-09-23,,,,89922,162.12,Inauguracao,Alcance,Nao Socios,Tiktok Ads,155
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,207,2023-09-24,,,,284106,682.06,Inauguracao,Alcance,Nao Socios,Meta Ads,156
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,130,2023-09-24,,,,97625,163.52,Inauguracao,Alcance,Nao Socios,Tiktok Ads,157
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,177,2023-09-25,,,,252366,595.04,Inauguracao,Alcance,Nao Socios,Meta Ads,158
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,147,2023-09-25,,,,89934,162.27,Inauguracao,Alcance,Nao Socios,Tiktok Ads,159
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,160,2023-09-26,,,,258686,630.12,Inauguracao,Alcance,Nao Socios,Meta Ads,160
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,104,2023-09-26,,,,84452,160.8,Inauguracao,Alcance,Nao Socios,Tiktok Ads,161
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,169,2023-09-27,,,,242636,604.23,Inauguracao,Alcance,Nao Socios,Meta Ads,162
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,106,2023-09-27,,,,85647,163.01,Inauguracao,Alcance,Nao Socios,Tiktok Ads,163
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,154,2023-09-28,,,,239719,611.21,Inauguracao,Alcance,Nao Socios,Meta Ads,164
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,121,2023-09-28,,,,82481,162.08,Inauguracao,Alcance,Nao Socios,Tiktok Ads,165
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,74,2023-09-29,,,,130017,331.27,Inauguracao,Alcance,Nao Socios,Meta Ads,166
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,94,2023-09-29,,,,77036,160.69,Inauguracao,Alcance,Nao Socios,Tiktok Ads,167
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,130,2023-09-30,,,,83986,150.93,Inauguracao,Alcance,Nao Socios,Tiktok Ads,168
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,82,2023-09-01,,,,17411,286.1386,Inauguracao,Alcance,Nao Socios,Youtube Ads,169
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,181,2023-09-02,,,,56744,613.4697,Inauguracao,Alcance,Nao Socios,Youtube Ads,170
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,298,2023-09-03,,,,60557,613.7949,Inauguracao,Alcance,Nao Socios,Youtube Ads,171
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,250,2023-09-04,,,,57780,612.6656,Inauguracao,Alcance,Nao Socios,Youtube Ads,172
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,250,2023-09-05,,,,55067,611.7555,Inauguracao,Alcance,Nao Socios,Youtube Ads,173
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,260,2023-09-06,,,,54918,613.0923,Inauguracao,Alcance,Nao Socios,Youtube Ads,174
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,265,2023-09-07,,,,55481,614.0677000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,175
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,306,2023-09-08,,,,54184,598.6353,Inauguracao,Alcance,Nao Socios,Youtube Ads,176
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,295,2023-09-09,,,,55072,609.1777999999999,Inauguracao,Alcance,Nao Socios,Youtube Ads,177
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,310,2023-09-10,,,,56731,613.8981,Inauguracao,Alcance,Nao Socios,Youtube Ads,178
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,205,2023-09-11,,,,41571,459.8254,Inauguracao,Alcance,Nao Socios,Youtube Ads,179
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,200,2023-09-12,,,,39609,460.0328,Inauguracao,Alcance,Nao Socios,Youtube Ads,180
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,184,2023-09-13,,,,38057,460.0917,Inauguracao,Alcance,Nao Socios,Youtube Ads,181
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,200,2023-09-14,,,,37537,459.9486,Inauguracao,Alcance,Nao Socios,Youtube Ads,182
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,180,2023-09-15,,,,36285,459.8015,Inauguracao,Alcance,Nao Socios,Youtube Ads,183
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,203,2023-09-16,,,,39161,460.0417,Inauguracao,Alcance,Nao Socios,Youtube Ads,184
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,185,2023-09-17,,,,36607,459.9573,Inauguracao,Alcance,Nao Socios,Youtube Ads,185
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,166,2023-09-18,,,,38131,460.1272,Inauguracao,Alcance,Nao Socios,Youtube Ads,186
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,132,2023-09-19,,,,31523,460.313,Inauguracao,Alcance,Nao Socios,Youtube Ads,187
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,153,2023-09-20,,,,38107,460.6183,Inauguracao,Alcance,Nao Socios,Youtube Ads,188
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,158,2023-09-21,,,,38903,460.5768000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,189
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,152,2023-09-22,,,,38163,460.416,Inauguracao,Alcance,Nao Socios,Youtube Ads,190
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,163,2023-09-23,,,,39262,460.8574,Inauguracao,Alcance,Nao Socios,Youtube Ads,191
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,175,2023-09-24,,,,40994,461.0239,Inauguracao,Alcance,Nao Socios,Youtube Ads,192
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,160,2023-09-25,,,,40712,460.3627,Inauguracao,Alcance,Nao Socios,Youtube Ads,193
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,159,2023-09-26,,,,37698,461.2736,Inauguracao,Alcance,Nao Socios,Youtube Ads,194
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,154,2023-09-27,,,,35560,461.6705,Inauguracao,Alcance,Nao Socios,Youtube Ads,195
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,145,2023-09-28,,,,36185,462.1445,Inauguracao,Alcance,Nao Socios,Youtube Ads,196
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,188,2023-09-29,,,,37570,462.2317000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,197
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,184,2023-09-30,,,,37283,463.0077,Inauguracao,Alcance,Nao Socios,Youtube Ads,198
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,200,2023-10-01,,,,123557,164.73,Inauguracao,Alcance,Nao Socios,Tiktok Ads,199
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,53,2023-10-02,,,,66818,159.33,Inauguracao,Alcance,Nao Socios,Meta Ads,200
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,164,2023-10-02,,,,118090,171.51,Inauguracao,Alcance,Nao Socios,Tiktok Ads,201
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,469,2023-10-03,,,,475341,1719.62,Inauguracao,Alcance,Nao Socios,Meta Ads,202
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,141,2023-10-03,,,,110866,170.16,Inauguracao,Alcance,Nao Socios,Tiktok Ads,203
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,541,2023-10-04,,,,476318,1685.92,Inauguracao,Alcance,Nao Socios,Meta Ads,204
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,172,2023-10-04,,,,111909,170.7,Inauguracao,Alcance,Nao Socios,Tiktok Ads,205
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,476,2023-10-05,,,,474834,1667.47,Inauguracao,Alcance,Nao Socios,Meta Ads,206
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,159,2023-10-05,,,,109786,169.66,Inauguracao,Alcance,Nao Socios,Tiktok Ads,207
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,475,2023-10-06,,,,485462,1709.45,Inauguracao,Alcance,Nao Socios,Meta Ads,208
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,189,2023-10-06,,,,117948,193.67,Inauguracao,Alcance,Nao Socios,Tiktok Ads,209
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,482,2023-10-07,,,,494531,1697.9,Inauguracao,Alcance,Nao Socios,Meta Ads,210
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,217,2023-10-07,,,,136088,212.24,Inauguracao,Alcance,Nao Socios,Tiktok Ads,211
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,544,2023-10-08,,,,526788,1798.56,Inauguracao,Alcance,Nao Socios,Meta Ads,212
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,226,2023-10-08,,,,140140,210.23,Inauguracao,Alcance,Nao Socios,Tiktok Ads,213
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,411,2023-10-09,,,,420273,1400.78,Inauguracao,Alcance,Nao Socios,Meta Ads,214
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,183,2023-10-09,,,,128962,211.82,Inauguracao,Alcance,Nao Socios,Tiktok Ads,215
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,390,2023-10-10,,,,469212,1703.86,Inauguracao,Alcance,Nao Socios,Meta Ads,216
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,193,2023-10-10,,,,116128,212.72,Inauguracao,Alcance,Nao Socios,Tiktok Ads,217
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,267,2023-10-11,,,,477262,1863.83,Inauguracao,Alcance,Nao Socios,Meta Ads,218
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,195,2023-10-11,,,,127463,214.0,Inauguracao,Alcance,Nao Socios,Tiktok Ads,219
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,20,2023-10-12,,,,558083,2372.9300000000003,Inauguracao,Alcance,Nao Socios,Meta Ads,220
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,195,2023-10-12,,,,133414,208.82,Inauguracao,Alcance,Nao Socios,Tiktok Ads,221
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,19,2023-10-13,,,,549442,2288.78,Inauguracao,Alcance,Nao Socios,Meta Ads,222
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,214,2023-10-13,,,,133199,208.11,Inauguracao,Alcance,Nao Socios,Tiktok Ads,223
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,16,2023-10-14,,,,564813,2344.9100000000003,Inauguracao,Alcance,Nao Socios,Meta Ads,224
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,231,2023-10-14,,,,130857,208.84,Inauguracao,Alcance,Nao Socios,Tiktok Ads,225
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,15,2023-10-15,,,,447155,1886.53,Inauguracao,Alcance,Nao Socios,Meta Ads,226
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,222,2023-10-15,,,,137825,211.62,Inauguracao,Alcance,Nao Socios,Tiktok Ads,227
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,19,2023-10-16,,,,587317,2328.26,Inauguracao,Alcance,Nao Socios,Meta Ads,228
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,217,2023-10-16,,,,136245,213.89,Inauguracao,Alcance,Nao Socios,Tiktok Ads,229
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,18,2023-10-17,,,,564055,2336.22,Inauguracao,Alcance,Nao Socios,Meta Ads,230
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,185,2023-10-17,,,,126242,209.33,Inauguracao,Alcance,Nao Socios,Tiktok Ads,231
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,12,2023-10-18,,,,498692,2201.8,Inauguracao,Alcance,Nao Socios,Meta Ads,232
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,187,2023-10-18,,,,129026,215.03000000000003,Inauguracao,Alcance,Nao Socios,Tiktok Ads,233
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,11,2023-10-19,,,,512562,2122.83,Inauguracao,Alcance,Nao Socios,Meta Ads,234
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,174,2023-10-19,,,,109666,211.73,Inauguracao,Alcance,Nao Socios,Tiktok Ads,235
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,17,2023-10-20,,,,486642,2007.71,Inauguracao,Alcance,Nao Socios,Meta Ads,236
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,119,2023-10-20,,,,96416,204.26,Inauguracao,Alcance,Nao Socios,Tiktok Ads,237
