Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,linha_id,motivo
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,334,2023-09-05,,,,234990,482.49,Inauguracao,Alcance,Nao Socios,Tiktok Ads,164,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,252,2023-09-06,,,,328818,774.0,Inauguracao,Alcance,Nao Socios,Meta Ads,165,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,372,2023-09-06,,,,237554,497.94,Inauguracao,Alcance,Nao Socios,Tiktok Ads,166,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,245,2023-09-07,,,,356117,821.44,Inauguracao,Alcance,Nao Socios,Meta Ads,167,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,369,2023-09-07,,,,221857,484.68,Inauguracao,Alcance,Nao Socios,Tiktok Ads,168,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,237,2023-09-08,,,,312608,669.93,Inauguracao,Alcance,Nao Socios,Meta Ads,169,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,385,2023-09-08,,,,217308,490.83,Inauguracao,Alcance,Nao Socios,Tiktok Ads,170,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,230,2023-09-09,,,,331381,668.48,Inauguracao,Alcance,Nao Socios,Meta Ads,171,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,354,2023-09-09,,,,216543,487.59,Inauguracao,Alcance,Nao Socios,Tiktok Ads,172,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,249,2023-09-10,,,,336409,673.67,Inauguracao,Alcance,Nao Socios,Meta Ads,173,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,337,2023-09-10,,,,228053,485.39,Inauguracao,Alcance,Nao Socios,Tiktok Ads,174,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,240,2023-09-11,,,,310267,620.22,Inauguracao,Alcance,Nao Socios,Meta Ads,175,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,168,2023-09-11,,,,142532,246.59,Inauguracao,Alcance,Nao Socios,Tiktok Ads,176,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,230,2023-09-12,,,,304380,640.03,Inauguracao,Alcance,Nao Socios,Meta Ads,177,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,137,2023-09-12,,,,112108,168.6,Inauguracao,Alcance,Nao Socios,Tiktok Ads,178,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,220,2023-09-13,,,,271792,593.63,Inauguracao,Alcance,Nao Socios,Meta Ads,179,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,146,2023-09-13,,,,106961,167.22,Inauguracao,Alcance,Nao Socios,Tiktok Ads,180,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,220,2023-09-14,,,,268319,615.6299999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,181,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,132,2023-09-14,,,,101553,169.54,Inauguracao,Alcance,Nao Socios,Tiktok Ads,182,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,184,2023-09-15,,,,266882,620.06,Inauguracao,Alcance,Nao Socios,Meta Ads,183,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,108,2023-09-15,,,,89624,163.72,Inauguracao,Alcance,Nao Socios,Tiktok Ads,184,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,235,2023-09-16,,,,290571,664.67,Inauguracao,Alcance,Nao Socios,Meta Ads,185,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,141,2023-09-16,,,,95074,165.23,Inauguracao,Alcance,Nao Socios,Tiktok Ads,186,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,247,2023-09-17,,,,310725,685.98,Inauguracao,Alcance,Nao Socios,Meta Ads,187,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,152,2023-09-17,,,,105172,166.29,Inauguracao,Alcance,Nao Socios,Tiktok Ads,188,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,172,2023-09-18,,,,279531,607.03,Inauguracao,Alcance,Nao Socios,Meta Ads,189,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,145,2023-09-18,,,,99722,164.8,Inauguracao,Alcance,Nao Socios,Tiktok Ads,190,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,200,2023-09-19,,,,277767,620.0899999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,191,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,120,2023-09-19,,,,92319,167.71,Inauguracao,Alcance,Nao Socios,Tiktok Ads,192,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,151,2023-09-20,,,,258002,605.4000000000001,Inauguracao,Alcance,Nao Socios,Meta Ads,193,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,118,2023-09-20,,,,93095,164.1,Inauguracao,Alcance,Nao Socios,Tiktok Ads,194,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,169,2023-09-21,,,,265417,637.8599999999999,Inauguracao,Alcance,Nao Socios,Meta Ads,195,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,105,2023-09-21,,,,88912,163.31,Inauguracao,Alcance,Nao Socios,Tiktok Ads,196,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,159,2023-09-22,,,,244249,592.68,Inauguracao,Alcance,Nao Socios,Meta Ads,197,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,119,2023-09-22,,,,83654,162.53,Inauguracao,Alcance,Nao Socios,Tiktok Ads,198,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,183,2023-09-23,,,,265447,656.42,Inauguracao,Alcance,Nao Socios,Meta Ads,199,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,152,2023-09-23,,,,89922,162.12,Inauguracao,Alcance,Nao Socios,Tiktok Ads,200,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,207,2023-09-24,,,,284106,682.06,Inauguracao,Alcance,Nao Socios,Meta Ads,201,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,130,2023-09-24,,,,97625,163.52,Inauguracao,Alcance,Nao Socios,Tiktok Ads,202,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,177,2023-09-25,,,,252366,595.04,Inauguracao,Alcance,Nao Socios,Meta Ads,203,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,147,2023-09-25,,,,89934,162.27,Inauguracao,Alcance,Nao Socios,Tiktok Ads,204,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,160,2023-09-26,,,,258686,630.12,Inauguracao,Alcance,Nao Socios,Meta Ads,205,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,104,2023-09-26,,,,84452,160.8,Inauguracao,Alcance,Nao Socios,Tiktok Ads,206,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,169,2023-09-27,,,,242636,604.23,Inauguracao,Alcance,Nao Socios,Meta Ads,207,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,106,2023-09-27,,,,85647,163.01,Inauguracao,Alcance,Nao Socios,Tiktok Ads,208,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,154,2023-09-28,,,,239719,611.21,Inauguracao,Alcance,Nao Socios,Meta Ads,209,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,121,2023-09-28,,,,82481,162.08,Inauguracao,Alcance,Nao Socios,Tiktok Ads,210,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,74,2023-09-29,,,,130017,331.27,Inauguracao,Alcance,Nao Socios,Meta Ads,211,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,94,2023-09-29,,,,77036,160.69,Inauguracao,Alcance,Nao Socios,Tiktok Ads,212,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309,Inauguracao Barra,130,2023-09-30,,,,83986,150.93,Inauguracao,Alcance,Nao Socios,Tiktok Ads,213,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,82,2023-09-01,,,,17411,286.1386,Inauguracao,Alcance,Nao Socios,Youtube Ads,214,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,181,2023-09-02,,,,56744,613.4697,Inauguracao,Alcance,Nao Socios,Youtube Ads,215,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,298,2023-09-03,,,,60557,613.7949,Inauguracao,Alcance,Nao Socios,Youtube Ads,216,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,250,2023-09-04,,,,57780,612.6656,Inauguracao,Alcance,Nao Socios,Youtube Ads,217,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,250,2023-09-05,,,,55067,611.7555,Inauguracao,Alcance,Nao Socios,Youtube Ads,218,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,260,2023-09-06,,,,54918,613.0923,Inauguracao,Alcance,Nao Socios,Youtube Ads,219,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,265,2023-09-07,,,,55481,614.0677000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,220,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,306,2023-09-08,,,,54184,598.6353,Inauguracao,Alcance,Nao Socios,Youtube Ads,221,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,295,2023-09-09,,,,55072,609.1777999999999,Inauguracao,Alcance,Nao Socios,Youtube Ads,222,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,310,2023-09-10,,,,56731,613.8981,Inauguracao,Alcance,Nao Socios,Youtube Ads,223,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,205,2023-09-11,,,,41571,459.8254,Inauguracao,Alcance,Nao Socios,Youtube Ads,224,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,200,2023-09-12,,,,39609,460.0328,Inauguracao,Alcance,Nao Socios,Youtube Ads,225,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,184,2023-09-13,,,,38057,460.0917,Inauguracao,Alcance,Nao Socios,Youtube Ads,226,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,200,2023-09-14,,,,37537,459.9486,Inauguracao,Alcance,Nao Socios,Youtube Ads,227,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,180,2023-09-15,,,,36285,459.8015,Inauguracao,Alcance,Nao Socios,Youtube Ads,228,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,203,2023-09-16,,,,39161,460.0417,Inauguracao,Alcance,Nao Socios,Youtube Ads,229,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,185,2023-09-17,,,,36607,459.9573,Inauguracao,Alcance,Nao Socios,Youtube Ads,230,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,166,2023-09-18,,,,38131,460.1272,Inauguracao,Alcance,Nao Socios,Youtube Ads,231,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,132,2023-09-19,,,,31523,460.313,Inauguracao,Alcance,Nao Socios,Youtube Ads,232,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,153,2023-09-20,,,,38107,460.6183,Inauguracao,Alcance,Nao Socios,Youtube Ads,233,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,158,2023-09-21,,,,38903,460.5768000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,234,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,152,2023-09-22,,,,38163,460.416,Inauguracao,Alcance,Nao Socios,Youtube Ads,235,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,163,2023-09-23,,,,39262,460.8574,Inauguracao,Alcance,Nao Socios,Youtube Ads,236,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,175,2023-09-24,,,,40994,461.0239,Inauguracao,Alcance,Nao Socios,Youtube Ads,237,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,160,2023-09-25,,,,40712,460.3627,Inauguracao,Alcance,Nao Socios,Youtube Ads,238,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,159,2023-09-26,,,,37698,461.2736,Inauguracao,Alcance,Nao Socios,Youtube Ads,239,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,154,2023-09-27,,,,35560,461.6705,Inauguracao,Alcance,Nao Socios,Youtube Ads,240,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,145,2023-09-28,,,,36185,462.1445,Inauguracao,Alcance,Nao Socios,Youtube Ads,241,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,188,2023-09-29,,,,37570,462.2317000000001,Inauguracao,Alcance,Nao Socios,Youtube Ads,242,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2309_rio-de-janeiro,Inauguracao Barra,184,2023-09-30,,,,37283,463.0077,Inauguracao,Alcance,Nao Socios,Youtube Ads,243,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,200,2023-10-01,,,,123557,164.73,Inauguracao,Alcance,Nao Socios,Tiktok Ads,244,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,53,2023-10-02,,,,66818,159.33,Inauguracao,Alcance,Nao Socios,Meta Ads,245,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,164,2023-10-02,,,,118090,171.51,Inauguracao,Alcance,Nao Socios,Tiktok Ads,246,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,469,2023-10-03,,,,475341,1719.62,Inauguracao,Alcance,Nao Socios,Meta Ads,247,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,141,2023-10-03,,,,110866,170.16,Inauguracao,Alcance,Nao Socios,Tiktok Ads,248,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,541,2023-10-04,,,,476318,1685.92,Inauguracao,Alcance,Nao Socios,Meta Ads,249,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,172,2023-10-04,,,,111909,170.7,Inauguracao,Alcance,Nao Socios,Tiktok Ads,250,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,476,2023-10-05,,,,474834,1667.47,Inauguracao,Alcance,Nao Socios,Meta Ads,251,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,159,2023-10-05,,,,109786,169.66,Inauguracao,Alcance,Nao Socios,Tiktok Ads,252,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,475,2023-10-06,,,,485462,1709.45,Inauguracao,Alcance,Nao Socios,Meta Ads,253,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,189,2023-10-06,,,,117948,193.67,Inauguracao,Alcance,Nao Socios,Tiktok Ads,254,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,482,2023-10-07,,,,494531,1697.9,Inauguracao,Alcance,Nao Socios,Meta Ads,255,campanha fora do plano
Realizado,Marcasfilial_filial_inauguracao_inauguracao-barra_nsocios_alcance_interesses_2310,Inauguracao Barra,217,2023-10-07,,,,136088,212.24,Inauguracao,Alcance,Nao Socios,Tiktok Ads,256,campanha fora do plano
